0.1	232.704659	48.410215	16
0.2	105.384649	26.929826	8
0.3	103.373182	23.892358	6
0.4	94.935204	19.757403	4
0.5	107.588854	20.784486	4
0.6	99.088072	16.528084	3
0.7	87.606067	15.749071	3
0.8	98.178285	14.792527	2
0.9	114.336166	15.73231	2
